Academic Year,District ID,District,School ID,School,Subject,Student Group,Grade Level,Number Proficient (Level 3 or 4),Percent Proficient (Level 3 or 4),Number Level 4,Percent Level 4,Number Level 3,Percent Level 3,Number Level 2,Percent Level 2,Number Level 1,Percent Level 1,Number of Participants,Participation Rate
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Hispanic/Latino,All Grades,1,5.0,0,0.0,1,5.0,6,30.0,13,65.0,20,83.3
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,American Indian/Alaskan Native,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Indian Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,English Learners,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Male,All Grades,37,31.6,9,7.7,28,23.9,32,27.4,48,41.0,117,89.3
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Migrant Education,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Multi-Racial,All Grades,6,40.0,2,13.3,4,26.7,4,26.7,5,33.3,15,93.8
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Pacific Islander,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,SWD with Accommodations,All Grades,1,8.3,0,0.0,1,8.3,6,50.0,5,41.7,12,100.0
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Students with Disabilities (SWD),All Grades,8,27.6,1,3.4,7,24.1,10,34.5,11,37.9,29,76.3
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Talented and Gifted (TAG),All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,Total Population (All Students),All Grades,67,29.8,15,6.7,52,23.1,75,33.3,83,36.9,225,88.2
2016-2017,2180,Portland SD 1J,4534,Portland Village School,Mathematics,White,All Grades,58,32.0,13,7.2,45,24.9,63,34.8,60,33.1,181,89.6
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Asian,All Grades,26,78.8,14,42.4,12,36.4,6,18.2,1,3.0,33,94.3
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Black/African American,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Econo. Disadvantaged,All Grades,13,61.9,9,42.9,4,19.0,7,33.3,1,4.8,21,95.5
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Extended Assessment,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Female,All Grades,118,78.7,72,48.0,46,30.7,27,18.0,5,3.3,151,95.6
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Hispanic/Latino,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,American Indian/Alaskan Native,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Indian Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,English Learners,All Grades,4,57.1,3,42.9,1,14.3,3,42.9,0,0.0,9,100.0
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Male,All Grades,120,82.8,82,56.6,38,26.2,21,14.5,4,2.8,146,96.1
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Migrant Education,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Multi-Racial,All Grades,68,75.6,47,52.2,21,23.3,18,20.0,4,4.4,92,93.9
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Pacific Islander,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,SWD with Accommodations,All Grades,3,27.3,0,0.0,3,27.3,8,72.7,0,0.0,11,100.0
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Students with Disabilities (SWD),All Grades,21,63.6,12,36.4,9,27.3,12,36.4,0,0.0,33,89.2
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Talented and Gifted (TAG),All Grades,> 95.0%,> 95.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,Total Population (All Students),All Grades,238,80.7,154,52.2,84,28.5,48,16.3,9,3.1,297,95.8
2016-2017,2180,Portland SD 1J,883,Richmond Elementary School,Mathematics,White,All Grades,139,84.8,91,55.5,48,29.3,22,13.4,3,1.8,164,97.0
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Asian,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Black/African American,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Econo. Disadvantaged,All Grades,7,38.9,5,27.8,2,11.1,5,27.8,6,33.3,18,94.7
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Extended Assessment,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Female,All Grades,71,70.3,35,34.7,36,35.6,22,21.8,8,7.9,101,89.4
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Hispanic/Latino,All Grades,7,46.7,1,6.7,6,40.0,3,20.0,5,33.3,15,88.2
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,American Indian/Alaskan Native,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Indian Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,English Learners,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Male,All Grades,70,79.5,37,42.0,33,37.5,12,13.6,6,6.8,88,92.6
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Migrant Education,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Multi-Racial,All Grades,16,69.6,9,39.1,7,30.4,6,26.1,1,4.3,23,92.0
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Pacific Islander,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,SWD with Accommodations,All Grades,2,28.6,1,14.3,1,14.3,1,14.3,4,57.1,7,100.0
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Students with Disabilities (SWD),All Grades,18,60.0,8,26.7,10,33.3,8,26.7,4,13.3,30,73.2
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Talented and Gifted (TAG),All Grades,> 95.0%,> 95.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,Total Population (All Students),All Grades,141,74.6,72,38.1,69,36.5,34,18.0,14,7.4,189,90.9
2016-2017,2180,Portland SD 1J,1299,Rieke Elementary School,Mathematics,White,All Grades,112,77.2,61,42.1,51,35.2,25,17.2,8,5.5,145,91.2
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Asian,All Grades,1,14.3,0,0.0,1,14.3,5,71.4,1,14.3,7,100.0
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Black/African American,All Grades,2,6.9,0,0.0,2,6.9,5,17.2,22,75.9,29,93.5
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Econo. Disadvantaged,All Grades,28,13.9,5,2.5,23,11.4,62,30.8,111,55.2,203,96.2
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Extended Assessment,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Female,All Grades,14,13.7,2,2.0,12,11.8,33,32.4,55,53.9,103,97.2
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Hispanic/Latino,All Grades,7,5.9,1,0.8,6,5.1,37,31.4,74,62.7,120,98.4
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,American Indian/Alaskan Native,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Indian Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,English Learners,All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Male,All Grades,14,14.1,3,3.0,11,11.1,29,29.3,56,56.6,100,95.2
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Migrant Education,All Grades,1,6.7,0,0.0,1,6.7,6,40.0,8,53.3,15,100.0
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Multi-Racial,All Grades,3,30.0,0,0.0,3,30.0,0,0.0,7,70.0,10,90.9
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Pacific Islander,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,SWD with Accommodations,All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Students with Disabilities (SWD),All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Talented and Gifted (TAG),All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,Total Population (All Students),All Grades,28,13.9,5,2.5,23,11.4,62,30.8,111,55.2,203,96.2
2016-2017,2180,Portland SD 1J,884,Rigler Elementary School,Mathematics,White,All Grades,15,45.5,4,12.1,11,33.3,13,39.4,5,15.2,33,91.7
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Asian,All Grades,1,9.1,0,0.0,1,9.1,3,27.3,7,63.6,11,100.0
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Black/African American,All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Econo. Disadvantaged,All Grades,20,11.1,4,2.2,16,8.9,44,24.4,116,64.4,182,92.9
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Extended Assessment,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Female,All Grades,10,13.2,1,1.3,9,11.8,25,32.9,41,53.9,77,93.9
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Hispanic/Latino,All Grades,4,5.1,0,0.0,4,5.1,23,29.1,52,65.8,81,93.1
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,American Indian/Alaskan Native,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Indian Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,English Learners,All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Male,All Grades,10,9.6,3,2.9,7,6.7,19,18.3,75,72.1,105,92.1
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Migrant Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Multi-Racial,All Grades,4,23.5,1,5.9,3,17.6,2,11.8,11,64.7,17,100.0
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Pacific Islander,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,SWD with Accommodations,All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Students with Disabilities (SWD),All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Talented and Gifted (TAG),All Grades,> 95.0%,> 95.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,Total Population (All Students),All Grades,20,11.1,4,2.2,16,8.9,44,24.4,116,64.4,182,92.9
2016-2017,2180,Portland SD 1J,918,Roosevelt High School,Mathematics,White,All Grades,8,19.5,3,7.3,5,12.2,11,26.8,22,53.7,41,89.1
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Asian,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Black/African American,All Grades,9,12.3,1,1.4,8,11.0,24,32.9,40,54.8,73,96.1
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Econo. Disadvantaged,All Grades,32,19.9,6,3.7,26,16.1,48,29.8,81,50.3,163,96.4
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Extended Assessment,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Female,All Grades,24,26.4,6,6.6,18,19.8,26,28.6,41,45.1,92,97.9
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Hispanic/Latino,All Grades,8,18.2,2,4.5,6,13.6,12,27.3,24,54.5,45,97.8
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,American Indian/Alaskan Native,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Indian Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,English Learners,All Grades,4,10.3,0,0.0,4,10.3,11,28.2,24,61.5,41,97.6
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Male,All Grades,8,11.4,0,0.0,8,11.4,22,31.4,40,57.1,71,94.7
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Migrant Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Multi-Racial,All Grades,3,15.8,0,0.0,3,15.8,7,36.8,9,47.4,19,100.0
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Pacific Islander,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,SWD with Accommodations,All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Students with Disabilities (SWD),All Grades,4,11.4,1,2.9,3,8.6,8,22.9,23,65.7,35,92.1
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Talented and Gifted (TAG),All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,Total Population (All Students),All Grades,32,19.9,6,3.7,26,16.1,48,29.8,81,50.3,163,96.4
2016-2017,2180,Portland SD 1J,829,Rosa Parks Elementary School,Mathematics,White,All Grades,10,47.6,3,14.3,7,33.3,5,23.8,6,28.6,22,91.7
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Asian,All Grades,31,72.1,18,41.9,13,30.2,6,14.0,6,14.0,44,69.8
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Black/African American,All Grades,2,12.5,0,0.0,2,12.5,6,37.5,8,50.0,16,59.3
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Econo. Disadvantaged,All Grades,41,41.8,18,18.4,23,23.5,20,20.4,37,37.8,99,55.9
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Extended Assessment,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Female,All Grades,84,61.8,33,24.3,51,37.5,25,18.4,27,19.9,136,63.3
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Hispanic/Latino,All Grades,6,25.0,3,12.5,3,12.5,7,29.2,11,45.8,24,60.0
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,American Indian/Alaskan Native,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Indian Education,All Grades,5,83.3,2,33.3,3,50.0,1,16.7,0,0.0,6,85.7
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,English Learners,All Grades,1,8.3,0,0.0,1,8.3,5,41.7,6,50.0,13,65.0
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Male,All Grades,83,57.6,33,22.9,50,34.7,29,20.1,32,22.2,145,68.7
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Migrant Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Multi-Racial,All Grades,18,54.5,7,21.2,11,33.3,8,24.2,7,21.2,33,61.1
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Pacific Islander,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,SWD with Accommodations,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Students with Disabilities (SWD),All Grades,7,20.6,2,5.9,5,14.7,5,14.7,22,64.7,34,45.9
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Talented and Gifted (TAG),All Grades,> 95.0%,> 95.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,Total Population (All Students),All Grades,167,59.6,66,23.6,101,36.1,54,19.3,59,21.1,281,66.0
2016-2017,2180,Portland SD 1J,885,Roseway Heights School,Mathematics,White,All Grades,109,66.9,38,23.3,71,43.6,27,16.6,27,16.6,163,67.9
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Asian,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Black/African American,All Grades,6,12.5,2,4.2,4,8.3,9,18.8,33,68.8,48,92.3
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Econo. Disadvantaged,All Grades,14,20.0,7,10.0,7,10.0,15,21.4,41,58.6,70,93.3
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Extended Assessment,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Female,All Grades,89,64.5,44,31.9,45,32.6,25,18.1,24,17.4,138,92.0
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Hispanic/Latino,All Grades,10,41.7,8,33.3,2,8.3,10,41.7,4,16.7,24,100.0
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,American Indian/Alaskan Native,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Indian Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,English Learners,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Male,All Grades,72,52.2,34,24.6,38,27.5,32,23.2,34,24.6,138,95.8
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Migrant Education,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Multi-Racial,All Grades,16,51.6,10,32.3,6,19.4,7,22.6,8,25.8,31,93.9
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Pacific Islander,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,SWD with Accommodations,All Grades,--,--,--,--,--,--,--,--,--,--,--,--
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Students with Disabilities (SWD),All Grades,9,26.5,2,5.9,7,20.6,4,11.8,21,61.8,34,89.5
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Talented and Gifted (TAG),All Grades,34,94.4,25,69.4,9,25.0,2,5.6,0,0.0,36,97.3
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,Total Population (All Students),All Grades,161,58.3,78,28.3,83,30.1,57,20.7,58,21.0,276,93.9
2016-2017,2180,Portland SD 1J,886,Sabin Elementary School,Mathematics,White,All Grades,122,74.8,56,34.4,66,40.5,30,18.4,11,6.7,163,93.1
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Asian,All Grades,7,53.8,1,7.7,6,46.2,4,30.8,2,15.4,13,81.3
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Black/African American,All Grades,< 5.0%,< 5.0%,-,-,-,-,-,-,-,-,-,-
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Econo. Disadvantaged,All Grades,49,19.7,11,4.4,38,15.3,54,21.7,146,58.6,258,84.6
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Extended Assessment,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Female,All Grades,23,17.8,4,3.1,19,14.7,32,24.8,74,57.4,136,81.4
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Hispanic/Latino,All Grades,19,13.5,3,2.1,16,11.3,26,18.4,96,68.1,144,84.2
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,American Indian/Alaskan Native,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Indian Education,All Grades,*,*,*,*,*,*,*,*,*,*,*,*
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,English Learners,All Grades,10,8.4,0,0.0,10,8.4,19,16.0,90,75.6,128,88.3
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Male,All Grades,26,21.7,7,5.8,19,15.8,22,18.3,72,60.0,122,88.4
2016-2017,2180,Portland SD 1J,887,Scott Elementary School,Mathematics,Migrant Education,All Grades,1,10.0,0,0.0,1,10.0,2,20.0,7,70.0,10,71.4
